system:index,district,end_year,heatwave_days,start_year,threshold_c,.geo
0,Araria,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,Arwal,2025,2,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,Aurangabad,2025,3,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,Banka,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,Begusarai,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,Bhagalpur,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,Bhojpur,2025,2,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,Buxar,2025,2,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,Darbhanga,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Gaya,2025,3,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,Gopalganj,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,Jamui,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,Jehanabad,2025,2,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,Kaimur (Bhabua),2025,3,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,Katihar,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Khagaria,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,Kishanganj,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,Lakhisarai,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,Madhepura,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,Madhubani,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,Munger,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,Muzaffarpur,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,Nalanda,2025,2,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,Nawada,2025,2,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,Pashchim Champaran,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,Patna,2025,2,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,Purbi Champaran,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,Purnia,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,Rohtas,2025,3,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,Saharsa,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,Samastipur,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,Saran,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,Sheikhpura,2025,1,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,Sheohar,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,Sitamarhi,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,Siwan,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,Supaul,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,Vaishali,2025,0,2020,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
